

Standort: 1Altrheinweg

[km/h]				 [m]
Dateformat: dd.mm.yy
023	14:12:32	27.12.13	1	7.4
022	14:17:05	27.12.13	1	4.3
022	14:17:44	27.12.13	1	4.1
033	14:17:51	27.12.13	1	7.7
005	14:17:55	27.12.13	1	3.6
019	14:17:57	27.12.13	1	3.8
021	14:18:44	27.12.13	1	3.9
024	14:20:53	27.12.13	1	4.0
023	14:21:28	27.12.13	1	4.2
016	14:23:19	27.12.13	1	3.4
025	14:25:51	27.12.13	1	3.9
017	14:26:59	27.12.13	1	3.8
034	14:27:16	27.12.13	1	4.5
038	14:27:42	27.12.13	1	8.2
017	14:29:04	27.12.13	1	4.2
028	14:33:46	27.12.13	1	8.1
025	14:35:34	27.12.13	1	3.8
026	14:35:53	27.12.13	1	3.6
018	14:36:21	27.12.13	1	3.7
019	14:36:22	27.12.13	1	3.6
020	14:36:25	27.12.13	1	6.9
022	14:38:06	27.12.13	1	4.2
031	14:41:13	27.12.13	1	4.5
039	14:42:59	27.12.13	1	7.4
010	14:43:06	27.12.13	1	6.8
023	14:48:08	27.12.13	1	4.4
026	14:51:12	27.12.13	1	4.7
021	14:52:59	27.12.13	1	3.9
029	14:53:26	27.12.13	1	4.1
040	14:55:52	27.12.13	1	7.1
027	14:57:35	27.12.13	1	4.1
027	14:57:46	27.12.13	1	8.5
026	14:58:24	27.12.13	1	3.6
024	14:58:53	27.12.13	1	3.7
024	14:58:54	27.12.13	1	6.6
015	14:59:10	27.12.13	1	21.2
013	14:59:12	27.12.13	1	3.6
012	14:59:18	27.12.13	1	17.4
011	14:59:20	27.12.13	1	7.1
010	14:59:21	27.12.13	1	3.7
010	14:59:22	27.12.13	1	2.8
011	14:59:24	27.12.13	1	6.4
010	14:59:27	27.12.13	1	7.1
007	14:59:28	27.12.13	1	3.8
007	14:59:29	27.12.13	1	3.0
034	15:00:44	27.12.13	1	9.9
043	15:00:50	27.12.13	1	6.7
006	15:01:39	27.12.13	1	2.1
008	15:01:42	27.12.13	1	7.1
010	15:01:47	27.12.13	1	12.1
010	15:01:48	27.12.13	1	2.8
031	15:02:13	27.12.13	1	4.1
034	15:04:28	27.12.13	1	7.1
022	15:05:34	27.12.13	1	3.6
027	15:05:52	27.12.13	1	4.2
033	15:09:18	27.12.13	1	7.9
035	15:10:03	27.12.13	1	6.3
020	15:10:40	27.12.13	1	3.9
020	15:11:01	27.12.13	1	4.4
